hotel,star,review,real_date
전주 한옥마을 어린왕자 게스트하우스,8.0,가족이 많은 가정에게 좋은 곳이예요 대실 개방 썼어어요   사장님 친절하시고 겨울에도 따듯하게 준비해 놓으셨는데 좋은분위기예요   방은 작다하셨지만 아기자기한 가정느낌 게스트하우스였고 겨울이라 난방을 틀어놓으셔서 공기도 거실조명도 포근하게 느껴졌어요   침구 이불이 광목 깨끗해서 맘에 들었구요   화장실은 샤워하기엔 방 개마다 조금씩이라도 공통적으로 공간이 좁아서좀 물이 안튀게 커튼이라도 놓는 공간이 더 넓었었다면 하는 아쉬움이 있었고 샤워보단 머리만 세면대에서 하기가 낫겠다싶지만 머리카락이 막힐까 바닥에 하고 했어요 그러나 촛점이 가족들이 자정 늦게까지 얘기하고 취침하기에는 백퍼 만족하는 공간입니다  더보기,20230110
전주 한옥마을 어린왕자 게스트하우스,10.0,재방문입니당 이전에 둘째 딸이랑 전주에 일이 있어서 왔던 왔던 기억이 너무 좋아서 전체대관으로 가족 모두 방문했습니다 추운 겨울 너무 따뜻하게 내집처럼 아늑하게 잘 쉬다가 갑니다 사장님   ,20230102
전주 한옥마을 어린왕자 게스트하우스,10.0,여행 많이 다녀봤는데요   이용한 어떤 곳보다 가장 깨끗했어요   ,20220730
전주 한옥마을 어린왕자 게스트하우스,6.0,깔끔 깔끔,20220628
전주 한옥마을 어린왕자 게스트하우스,10.0,숙소는 정말 깔끔하고 사장님 너무 친절하세요   근데 게스트 하우스라서 그런지  방음이 너무 안되서 다른방 코고는 소리까지 다 들렸습니다    혼숙하러 가시는거면 완전 추천 드립니다 ,20220516
전주 한옥마을 어린왕자 게스트하우스,10.0,너무 좋아요         위치도 너무 좋고 방도 아늑해서 둘이서 잘 쉬다 왔습니다       방이 생각보다 더 작아요 숙소에 오래 머무를게 아니라면 선택에 후회없으실거에용,20220516
전주 한옥마을 어린왕자 게스트하우스,10.0,생애첫전주여행 두명이 자기엔 좀 좁으나  사장님 엄청 친즬하시고 숙소도 깨끗하고 필요한거 다 있어요 혼자여행에도 추천드립니다,20220506
전주 한옥마을 어린왕자 게스트하우스,10.0,사장님 배려에 너무도 조용하고 편안하게 쉬다 왔습니다    깔끔하고 깨끗해서 더 좋았고요   ,20220307
전주 한옥마을 어린왕자 게스트하우스,10.0,사장님 너무 친절하셨구요 객실 전체 당일 예약자가 저 뿐이라 방도 서비스로 업그레이드 해주시고 숙소 위치나 이것저것 편의도 도대체 몇 번이나 확인 해주셨는지     방도 아늑하고 따뜻하고 너무 좋았어요       칫솔은 없다고 되어 있지만 비누는 있고 폼클렌징은 따로 없어서 여자분들은 챙겨가시면 좋을거 같아요 너무 잘 머물다 갑니다                  ,20220223
전주 한옥마을 어린왕자 게스트하우스,10.0,게스트하우스 처음 이용해봤습니다   사장님 너무 친절하시고 다음날 한옥마을에서 조금 더 놀다가려고 짐만 맡겨도 되겠냐고 했더니 흔쾌히 보관도 해주시고 최고,20220123
전주 한옥마을 어린왕자 게스트하우스,10.0,깔끔하고 좋았아요 ,20201123
전주 한옥마을 어린왕자 게스트하우스,10.0,너무너무 좋아요  ,20201106
전주 한옥마을 어린왕자 게스트하우스,10.0,너무너무 좋아요 ,20201106
전주 한옥마을 어린왕자 게스트하우스,10.0,숙소는 아주 깨끗하고 아기자기 센스있게 꾸며져 있었고 부엌이랑 식기들이 제대로 되어있어서 지내기 좋았습니다   주인께서는 빨리 친절히 답해주시고 적극적으로 도와주시는 분이었습니다   간식거리도 열심히 챙겨주시고 아이 우유에 냉커피   바나나까지 신선하게 준비해 주셨습니다   아쉬운 점은 명 지내기에는 소행성 방이 조금 작게 느껴졌다는 점   그리고 이부자리 중 매트가 기대보다 얇은 편이었다는 점 정도입니다   그래도 이부자리 뽀송하니 깨끗했습니다더보기,20200802
전주 한옥마을 어린왕자 게스트하우스,8.0,다 좋은데 가격대비 방이 너무 좁아요 방음도 안되구요 그거빼면 청결하고 인심도 넉넉하시고 좋네요,20200622
전주 똘랑코티지한옥독채펜션,8.0,한옥마을 근처에 위치하고있어   접근성이 좋고 독채라서 할머니집 온듯한 편안했어요   한옥이라 층고가 되게 높아 호텔과 또 다른 분위기를 느낄 수 있었습니다   부엌에 조리기구 및 조미료가 상당히 많아 직접 요리하기도 편합니다   조명과 장식품들이 많아 인스타 감성사진 찍기도 좋은 것 같애요   개월 아기데리고 잘 쉬다왔습니다   욕조랑 티비는 없어요 ,20221104
전주 산정동 첫번째 호텔,10.0,전날 예약해서 좀더 저렴하게 예약했어요   이 가격에 이정도 수준이면 너무 싼거 아닌가요   시설도 좋고 깔끔하고 층에 커피   팝콘   토스트 있어서 내일 아침은 이미 해결이네요   그리고 공기청정기도 있고 흠이 없는데 한가지 잡자면 쇼파 앞에 깔려이쏜 카페트   저도 제방에서 깔아놓고 쓰는데 머리카락이나 먼지들 돌돌이로 안하면 그대로 있거든요   그거빼곤 진심 완벽하네요   티비도 엘지꺼에 그리고 불끄는 버튼이 두개고 하나는 침대옆에있어서 편하네요,20201031
전주 산정동 첫번째 호텔,10.0,입욕제까지 주시고  재방문 또 할거에요        컴퓨터가 오자마자 안되서 바로 말했어야했는데 늦게말해서 지금 어떻게 고치냐구 하셔서 사용 못한 것 빼고는 다 너무 좋았어요 공간도 넓고 욕실도 깨끗하고 욕조 밑바닥이 약간 푹신한 재질        이어서 더 좋았어요 먹지못했지만 팝콘도 있고 아메리카노에 식빵 한아름 먹을 수 있어요 히히 번창하세요  ,20200914
전주 산정동 첫번째 호텔,10.0,깨끗하게 잘정리되고 변기물이 안내려가서 말씀 드렸더니 친절하게 고쳐주시고 잘쉬었다가 갑니다   화장실바닥타일이 금색 ,20230601
전주 산정동 첫번째 호텔,10.0,넓고 좋았어요     ,20230601
전주 산정동 첫번째 호텔,10.0,만족합니다 깨끗하고 주차시설 편하고 비품도찰 챙겨져있어요,20230601
전주 산정동 첫번째 호텔,10.0,항상  이용하지만  좋아요,20230601
전주 산정동 첫번째 호텔,10.0,엄청 넓었어요     소파랑 테이블 있어서 한잔 하기도 좋았고   친구들이랑 셋이가서 소파한명 침대에 각 한명씩 엄청 편하게 잤습니당,20230521
전주 산정동 첫번째 호텔,10.0,아주 편하게 잘쉬었어요재방문 예정입니다,20230505
전주 산정동 첫번째 호텔,10.0,아버님께 여쭤보니 그냥 모텔은 이정도면 되지 뭐 라고 전체평을 하셨구요   모텔구조는 맘에들어 하셨어요   욕조 있고 온수 잘 나와서 이 부분은 최고라고 하셨습니다  층에 배정받으셨는데 층이었던 제 방 보다 깨끗하고 히노끼 스타일로 인테리어 되어 밝고 좋았어요,20230504
전주 산정동 첫번째 호텔,10.0,시설은 일반모텔에 키오스크 설치된 곳입니다   주차장 공용으로 사용하구요   객실은 구조도 맘에들었지만 샤워기 호스가 낡아서 빠져있고 소파 밑에는 이전 고객이 사용한 화장지 뭉치가 있거나   객실 바닥에 머리카락 뭉치가 먼지와 뒤엉켜  있던게 발견되는 정도입니다  저렴한 가격 맘에 들었구요   온수 기가 막히게 잘 나오구요   전 객실 욕조 있어 좋았습니다  침구도 괜찮았지만   머리까락과 배게 밑  시트에 얼룩이라든가 청소  및 청결 부분은 많이 아쉬웠어요  꼼꼼히 청결상태 체크하시는 분이라면 절대 비추입니다  그 외 하루정도 모텔에서 지내는데 괜찮지 뭐 정도의 분이라면 강추에요   비품은 평범했어요   컴퓨터는 있으나 너무 느리고 구형에  마우스 불량이었네요더보기,20230504
전주 산정동 첫번째 호텔,10.0,일 연박을 함  이틀은 일반방에서 지냈는데 청결음 좀 아쉬웠음   그리고 티비문제도 있었음   하지만 금액대에 바해 매우만족이라 그냥씀   일째일때 문제점 말씀드리니 프리미엄으로 업그레이드 해주심   프리미엄 방은 훨씬 깨끗하고 넓고 좋았음   매우만족스러웠음   다음에 또 묵을 의향 충분함 ,20230503
전주 산정동 첫번째 호텔,8.0,아주아주 만족했습니다  가성비 갑 숙소였습니다,20230503
전주 산정동 첫번째 호텔,10.0,감사합니다,20230501
전주 산정동 첫번째 호텔,10.0,잘 쉬다가요   ,20230501
전주 산정동 첫번째 호텔,8.0,가격대비 깔끔해요,20230430
전주 산정동 첫번째 호텔,6.0,넥플리스도 볼수 있고 유튜브도 볼수 있어서 좋고 있을거 다 있고 욕조도 딱딱하지 않고 푹신푹신하니 좋고 진짜 다른것도 나쁘지않고 다 좋은데 조명이 너무 어두워서 눈이 나빠지는 기분       그리고 담배냄새   지하노래방에서 나는 냄새가 계속 나서 좀 힘들었어요     환풍기를 틀면 냄새가 더 심해졌어요   ,20230425
전주 산정동 첫번째 호텔,10.0,편하게 잘쉬고왔어요다음에도 숙소로찜합니다,20230423
전주 산정동 첫번째 호텔,10.0,항상 좋아요 자주이용합니다,20230413
전주 산정동 첫번째 호텔,8.0,디럭스인데 이렇게 큰 방은 처음 봤어요   욕조도 있고 스타일러도 있고 주차장도 넓고 시설은 만족스러웠습니다   배쓰밤도 있어서 잘썼어요 다만 첫날 바닥에 맨발로 걷는데 이물이 있고   금연실로 예약했는데 흡연실이라 좀 아쉬웠습니다   그래도 재방문의사 있습니다 ,20230411
전주 산정동 첫번째 호텔,10.0,주말대비 저렴하게 잘 이용햇어요다좋앗는데 따뜻한물이 잘 안나온거 빼구 만족해요,20230404
전주 산정동 첫번째 호텔,8.0,급 전주 여행으로 급하게 잡은 숙소  괜츈 ,20230403
전주 산정동 첫번째 호텔,10.0,최고입니다,20230403
전주 산정동 첫번째 호텔,10.0,오랜만에 잘쉬고 갑니다 ,20230402
전주 산정동 첫번째 호텔,2.0,욕실에 머리카락   클렌징폼 쓰레기 그대로 있고 세면대 수전 얼룩은 그렇다쳐도 침대에 검정 때       같은거 가득        피 얼룩은 안보이게 베개로 가려놓고    리뷰쓰려고 사진 찍을까 하다가 걍 귀찮아서 안찍음      컴퓨터 있는 책상 키보드 있는데에도 무슨 찐득 찐득한게 묻어있어서 닦고     공기청정기인지 뭔지 벽에 붙어있는건 작동도 안되고 더 충격적이였던건 흡연실이였는지   테이블에 재떨이랑 성냥이  급하게 예약하고 간곳이였지만 진짜진짜 별로였어요 다시 안가용더보기,20230401
전주 산정동 첫번째 호텔,10.0,잘 쉬다갑니다 ,20230320
전주 산정동 첫번째 호텔,8.0,깨끗하고 좋아요 ,20230313
전주 산정동 첫번째 호텔,8.0,깔끔하고 좋아요 ,20230312
전주 산정동 첫번째 호텔,6.0,침대가 낮아서 불편했어요 ,20230214
전주 산정동 첫번째 호텔,10.0,오랜만에 잘쉬고 갑니다  오늘도,20230212
전주 산정동 첫번째 호텔,8.0,넓고 괜찮아요,20230211
전주 산정동 첫번째 호텔,8.0,깨끗하고 넓고 좋아요,20230204
전주 산정동 첫번째 호텔,10.0,좋아요    ,20230128
전주 산정동 첫번째 호텔,8.0,인테리어는 괜찮은편난방이 잘 안되어 많이 추움,20230126
전주 산정동 첫번째 호텔,10.0,감사합니다,20230119
전주 산정동 첫번째 호텔,2.0,냉골입니다 겉만 뻔지르하고 방은 냉골이고요 자는동안 너무추워 몇번은깼어요 그리고 거기 시설이 초록색으로 칠한 나무인데 다 떨어져 발에 붙어 침대까지 딸러오더러고요  여튼 기관지 안좋은 저는 아주아주 별루였어요 싼것도아니고      ,20230113
전주 산정동 첫번째 호텔,10.0,깔끔한 시설에서 잘 쉬고 갑니다 ,20230112
전주 산정동 첫번째 호텔,10.0,깨끗하니 좋수도라,20230106
전주 산정동 첫번째 호텔,10.0,깨끗하니 좋았습니다,20230106
전주 산정동 첫번째 호텔,10.0,깨끗하니 좋았습니다,20230106
전주 산정동 첫번째 호텔,10.0,눈 오는 날    잊지못할       ,20221228
전주 산정동 첫번째 호텔,10.0,잘쉬고갑니다 수고하세용,20221225
전주 산정동 첫번째 호텔,10.0,뭐라할말이없네요  강추입니다   정말좋습니다 ,20221223
전주 산정동 첫번째 호텔,6.0,너무 깨끗했는데 컴퓨터는 너무 아쉬웠어요,20221219
전주 산정동 첫번째 호텔,10.0,깨끗하고친절하세용,20221213
전주 산정동 첫번째 호텔,8.0,잘 쉬었다가 갑니다,20221212
전주 산정동 첫번째 호텔,10.0,만족합니다 또이용의사가있어요,20221212
전주 산정동 첫번째 호텔,10.0,전주여행하는데 편하게 잘쉬다갑니다 객실도 넓어서 좋았어요 ,20221205
전주 산정동 첫번째 호텔,10.0,항상 잘쉬고 갑니다  오늘도,20221205
전주 산정동 첫번째 호텔,8.0,잘 쉬었다가 갑니다,20221201
전주 산정동 첫번째 호텔,10.0,편히 쉬다갑니다  다음에 재방문할께요 ,20221129
전주 산정동 첫번째 호텔,10.0,항상 잘쉬고 갑니다  오늘도,20221128
전주 산정동 첫번째 호텔,10.0,깔끄하고 좋앟어요,20221127
전주 산정동 첫번째 호텔,10.0,침대는 장판덕에 따뜻했는데   공기가 넘 추웠어요침대옆 온도조절기는 고장나서 조절이 안됐어요 거울방은 만족입니다,20221123
전주 산정동 첫번째 호텔,10.0,우연한 여행으로 숙박을 하게됐습니다너무 편했고 넓고   깔끔함 너무 좋았습니다  친절함은 덤이네요,20221121
전주 산정동 첫번째 호텔,10.0,항상 잘쉬고 갑니다  오늘도        ,20221113
전주 산정동 첫번째 호텔,10.0,잘쉬가 갑니다,20221112
전주 산정동 첫번째 호텔,10.0,깔끔하고 괜찮아요,20221107
전주 산정동 첫번째 호텔,10.0,항상 잘쉬고 갑니다  오늘도,20221106
전주 산정동 첫번째 호텔,10.0,오늘도 항상 잘쉬고 갑니다 ,20221106
전주 산정동 첫번째 호텔,10.0,항상 잘쉬고 갑니다 ,20221106
전주 산정동 첫번째 호텔,8.0,시설괜찮았습니다   ,20221031
전주 산정동 첫번째 호텔,8.0,적당합니다,20221030
전주 산정동 첫번째 호텔,10.0,항상 잘쉬고 갑니다 ,20221023
전주 산정동 첫번째 호텔,10.0,항상 잘쉬고 갑니다  오늘도,20221016
전주 산정동 첫번째 호텔,10.0,넓고 깔끔하고 좋음,20221011
