hotel,star,review,date,real_date
전주 한빛호텔,4,청결합니다,2023.04.27,2023.04.27
전주 한빛호텔,5,새로생긴 호텔이라 역시 깨끗하고 좋았습니다,2023.04.25,2023.04.25
전주 한빛호텔,5,깔끔합니다. 만족합니다. 좋은후기남겨드려요,2023.04.25,2023.04.25
전주 한빛호텔,5,깔끔하고 잘 쉬고왔어요!,2023.04.25,2023.04.25
전주 한빛호텔,5,"객실 매우 청결하고 서비스도 최상이었어요!! 에어컨도 잘 나오고 티비도 커서 쵝오! (넷플릭스는 안돼요) 주말에는 한옥마을 주차장 만석이라 다른곳에 숙소를 잡았으면 주차하는데만 시간 엄청 잡아먹었을텐데.. 한빛호텔에서 한옥마을까지 10분이면 충분히 가니깐 위치도 최고였쥬,,조식으로 나오는 국수는..진짜 이틀동안 먹었어요 너무 맛있었어요..♡ 좋았습니다. :)",2023.04.24,2023.04.24
전주 한빛호텔,5,조식도 맛있고 방도 좋았어요,2023.04.24,2023.04.24
전주 한빛호텔,5,깨끗하고 정망조아요,2023.04.24,2023.04.24
전주 한빛호텔,5,직원분들 모두 친절하세요,2023.04.24,2023.04.24
전주 한빛호텔,5,"전주한옥마을에서 가까워서 너무 좋았습니다.주차장도 넓고 숙소도 깔끔하고, 자동 커튼, 에어컨도 잘 나오고, 욕실이랑 화장실 분리되어 있고 좋았습니다.다만 방음이 잘 되지 않아서 다른 층에서 쓰는 물소리가 들리는건 좀 별로였어요.그래도 그 외에는 모두 만족입니다.",2023.04.23,2023.04.23
전주 한빛호텔,5,다른 후기들처럼 큰길옆이라 잘 때 조금 시끄러웠습니다 ㅜㅠ 그래도 그거 덮을만큼 다른부분 만족스러웠어요 ㅎㅎ,2023.04.22,2023.04.22
전주 한빛호텔,5,깨끗하고 쾌적해서 좋았어요.데스크분도친절하시구 조식맛있었어요!전주놀러가게되면 또가려구용~,2023.04.20,2023.04.20
전주 한빛호텔,5,깨끗하고 친절하시구 조식 잔치국수 좋었어요!!!,2023.04.17,2023.04.17
전주 한빛호텔,5,너무 좋았어요!!!다음에 또 방문하겠습니다,2023.04.17,2023.04.17
전주 한빛호텔,3,교통이나 위치는 좋았지만 샤워실 문은 한번 수리를 하셔야 할듯 해요 문이 제대로닫히지도 않고 덜컹거려서 다들 불편해 했네요 샤워할때도 화장실을 이용할때도 좀 많이 신경이 쓰였어요 그외에에는 직원분들도 친절하시고 짐을 맡길수 있어서 좋았습니다,2023.04.16,2023.04.16
전주 한빛호텔,5,한옥마을 바로 앞이에요 뷰도 좋고 너무 만족했습니다,2023.04.16,2023.04.16
전주 한빛호텔,4,"횡단보도만 건너면 한옥마을이예요!!!ㅎ숙소도 깨끗하고 위치도 좋고 친절하시고 조식으로 나온 샌드위치도 맛있게 잘먹었습니다!!ㅎ",2023.04.15,2023.04.15
전주 한빛호텔,5,"전주에 2박3일 여행을다녀왔어요!!주변에숙박할곳이많아서 고민하다가리뷰보고 좋을것같아서 한빛호텔로예약했어요!! 주차도편리했고 호텔뷰가정말좋았어요!! 침구도푹신하고룸관리가잘되어있었고 후기중에세면대랑 화장실이따로있어서 불편하다는글을봤었는데 저는 많이불편하진않았어요ㅎㅎ그냥 몇걸음걸어서 손씻으러가면되니까여 호텔위치도너무좋았고 조식으로문고리에 주스랑샌드위치가걸려있었는데 맛있게잘먹었습니다!! 너무친절하게응대해주셔서 마지막에돌아갈때도너무기분좋게갔어요!!다음에또오게된다면 가족지인들에게도추전할거고 저도꼭다시한빛호텔로예약할거예요 좋은곳에서잘쉬다갑니당!!더보기",2023.04.14,2023.04.14
전주 한빛호텔,5,회사 출장 차 방문 한 곳!!시설 대만족!!아침 샌드위치도 너무 맛있었어요,2023.04.12,2023.04.12
전주 한빛호텔,5,깨끗하고 방이 예쁘네요,2023.04.09,2023.04.09
전주 한빛호텔,5,너무 좋았어요♡문턱 없어서 좋았고 자동으로 열려지는 커튼도 신기하고 조식으로 잔치국수도 맛있었고 샴푸린스 향도 좋았고 커다란 창문부터 침구류까지 편안하고 너무너무 좋아서 다음에 전주오면 또 가고픈곳이였습니다^^직원분들도 너무 친절하셨고 커피 마시는곳에 얼음제빙기까지 준비되있어서 좋았고 한옥마을하고 가까이 있어서 좋았고 날씨도 좋았고 기대1도 안하고 온곳이였는데 너무 편안하게 셔서 되려 제가 다 감사하더라구요^^,2023.04.09,2023.04.09
전주 한빛호텔,5,시설이며 서비스며 한옥뷰 모두모두 최고였어요^^,2023.04.04,2023.04.04
전주 한빛호텔,5,"위치가 너무 좋고, 직원분들 항상 웃으시며 넘 친절하십니다^^",2023.04.04,2023.04.04
전주 한빛호텔,5,사장님 친절은 물론 접근성도 좋았고 클리닝 너무 깨긋해서 좋았어요,2023.04.04,2023.04.04
전주 한빛호텔,5,친절하신 직원분들 무료조식 모두모두 좋았어요,2023.04.03,2023.04.03
전주 한빛호텔,5,한옥뷰 좋아요,2023.04.03,2023.04.03
전주 한빛호텔,5,신축이라 시설도 좋고 한옥마을 근처라 놀러가기에도 좋아요. 아침으로 나온 잔치국수도 맛있었어요.,2023.04.02,2023.04.02
전주 한빛호텔,5,정말 깔끔하고 바로 한옥마을 앞으야러 너무 좋습니다. 사장님도 정말 친절하시고 옷을 모르고 놔두고 왔는데 먼저 연락주셔서 귀찮으실텐데 택배로도 보내주시고 정말 감사한 마음이.컷습니다 전주 자주 놀러가는데 이제는 이곳에만 머물 생각입니다.,2023.03.30,2023.03.30
전주 한빛호텔,5,너무좋아요 한옥마을1분거리맞네요.,2023.03.27,2023.03.27
전주 한빛호텔,5,"너무 깨끗하고 접근성도 최고였어요.방금이 살짝 아쉽긴 했지만 전주 한옥마을이 한 눈에 보이고 시설, 서비스 전부 만족스러워서 너무 잘 쉬다 왔습니다🥰",2023.03.27,2023.03.27
전주 한빛호텔,5,구극ㆍ그곡ㆍㄱ,2023.03.25,2023.03.25
전주 한빛호텔,5,조용하고 청결하고 좋아요!!,2023.03.24,2023.03.24
전주 한빛호텔,5,친절하고 방도 깨끗하고 좋았어요,2023.03.20,2023.03.20
전주 한빛호텔,5,한옥마을 바로 앞에 위치해서편리하게 잘 이용했습니다주차도 잘하고 야경도 좋았습니다시설도 깔끔하고 욕조도 너무 좋았습니다,2023.03.20,2023.03.20
전주 한빛호텔,5,친절하고 깨끗하고 아주 좋았어요,2023.03.19,2023.03.19
전주 한빛호텔,5,급하게 스파있는 방으로 바꿨는데 친절하게 응대해주시고 넘 스파 재미있게 했어여~ 방도 깨끗했어요 ㅎ 넘 만족한 여행이였습니다,2023.03.19,2023.03.19
전주 한빛호텔,3,욕조에 뜨거운 물이 나오다 말았어요 어느정도 나오니 안나와서 반신욕은 못했어요.,2023.03.19,2023.03.19
전주 한빛호텔,5,직원분이 친절하시고 조식도 맛있었고 시설도 깔끔합니다. 한옥마을이 가까워요. 테라스 있는 방이지만 한옥마을 전경이 다보이는 위치는 아니라 조금 아쉬웠어요. 청소신청했는데 일회용품칫솔하고 제가가져온 칫솔이 헷갈리셧는지 제걸 버리셨길래.. 좀당황했어요.. 새거였는데 ㅎㅎㅎ 그외는 좋았습니다. 비오는날 문의하니 우산도 빌려주셨어요. 둘쨋날 밤에 다른 방에서 누가 싸워서 잠을 제대로 못잤어요. 방음이 안되는 편이아니었는데 너무 소리지르면서 싸워서 시끄러웠습니다.ㅠ더보기,2023.03.13,2023.03.13
전주 한빛호텔,5,푹쉬다가용,2023.03.12,2023.03.12
전주 한빛호텔,5,"프런트 직원분도 정말 너무 친절하시고룸 컨디션도 좋아서 잘 지내다 왔습니다! 한옥마을 1주차장 바로 앞에 위치해있어서걸어서 한옥마을 다녀오기도 너무 좋았네요 1층 로비에는 얼음물도 따로 구비되어 있어서좋았고, 조식도 기본제공이라고 해주셨는데아쉽게도 늦잠을 자버려 먹어보지는 못했네요ㅠㅠ 커텐도 자동으로(버튼식으로) 열리고 닫히니 좋았고,비록 주자창 뷰 룸이었지만 멀리 보이는 한옥마을과탁 트인 뷰가 만족스러웠어요 :) 하나 아쉬운 점은 변기와 세면대가다른 곳에 위치해있어서손 씻으러 다시 이동해야한다는 점..?그 점 말고는 완벽한 숙소였습니다^^ 다음에도 재방문 의사 있고,지인에게도 추천 중입니다! 잘 쉬다왔어요~더보기",2023.03.12,2023.03.12
전주 한빛호텔,5,"한옥마을 뷰에 좋아요~~친절하고",2023.03.11,2023.03.11
전주 한빛호텔,5,"전주가면 또 갈꺼예요~너무 깨끗하고 좋은 시간 보내고 왔습니다",2023.03.09,2023.03.09
전주 한빛호텔,5,여자친구가 좋아해요,2023.03.08,2023.03.08
전주 한빛호텔,5,"아주 좋았습니다.그런데 제가 머물렀던 숙소는 화장실과 세면대가 완전 반대에 있어서, 볼일본 후 손을 씻으려면 반대쪽에 있는 세면대로 가야해서 이부분은 아쉬웠습니다:)",2023.03.06,2023.03.06
전주 한빛호텔,5,직원분들 너무 친절하고 시설 좋아요 !!,2023.03.05,2023.03.05
전주 한빛호텔,5,만족스럽습니다.,2023.03.03,2023.03.03
전주 한빛호텔,5,객실이 아주 깨끗합니다 방도 넓습니다조식도 맛있었어요 한옥마을 근처 이정도 가격에 이런 좋은 퀄리티의 숙소는없을듯하네요!,2023.03.03,2023.03.03
전주 한빛호텔,5,"진짜 매우만족합니다!!!! 직원분도 친절하시고, 특히 2월28일 체크인시간에 근무하신분.... 정말 친절하세요!! 서비스도, 위치도, 방 컨디션도, 주차도 정말 마음에 들었습니다👍🏻👍🏻👍🏻전주올때 이곳으로 픽!",2023.03.02,2023.03.02
전주 금암동 토마토,5,단골.........,2021.10.10,2021.10.10
전주 금암동 토마토,5,잘묵고가요,2021.08.16,2021.08.16
전주 금암동 토마토,5,단골이에요.....,2021.08.11,2021.08.11
전주 금암동 토마토,5,전주 출장때매 새벽에 가서 잠만 자고 왔습니다 저렴하게 예약하고 잘 다녀왔는데 이불에 담배찌든내랑 욕실 비품청결은 생각하고 가야합니다,2일 전,2023. 06. 02
전주 금암동 토마토,1,시설은 오래되고 샤워기헤드 깨진걸 고무줄로 감싸놨네요. 물도 약하게 나와서 씻는것고 불편함,5일 전,2023. 06. 01
전주 금암동 토마토,4,충전기가 없네요다른건 괜찮음,2023.05.23,2023.05.23
전주 금암동 토마토,5,가격대비 가성비 갑,2023.05.22,2023.05.22
전주 금암동 토마토,5,잘자고갑니다,2023.05.12,2023.05.12
전주 금암동 토마토,5,ㄱㅊㅅㄴㄷ,2023.05.05,2023.05.05
전주 금암동 토마토,5,궂굳숟굳굳,2023.05.01,2023.05.01
전주 금암동 토마토,5,조아요!!!,2023.04.09,2023.04.09
전주 금암동 토마토,5,조아용!!!,2023.04.09,2023.04.09
전주 금암동 토마토,2,가격 그대로 입니다,2023.04.06,2023.04.06
전주 금암동 토마토,5,좋았습니다,2023.03.19,2023.03.19
전주 금암동 토마토,4,따뜻한 문도 잘 나오고 가겨대비 만족합니다.,2023.03.13,2023.03.13
전주 금암동 토마토,5,사장님 친절하시고 따듯하게 지낼수있었습니다,2023.02.27,2023.02.27
전주 금암동 토마토,5,조아요조아,2023.02.23,2023.02.23
전주 금암동 토마토,5,사장님도 친절하시고 좋습니다,2023.02.20,2023.02.20
전주 금암동 토마토,5,깨끗하고 좋았어요 ~!,2023.02.17,2023.02.17
전주 금암동 토마토,5,친절해서 자주이용함,2023.01.26,2023.01.26
전주 금암동 토마토,1,물에서 냄새나느정수기에 너무 더워요,2023.01.11,2023.01.11
전주 금암동 토마토,5,총아요.......,2022.12.27,2022.12.27
전주 금암동 토마토,3,저렴한값이에요,2022.12.10,2022.12.10
전주 금암동 토마토,3,그냥 저렴한 모텔 수준입니다,2022.11.28,2022.11.28
전주 금암동 토마토,3,그냥 저렴한 모텔 수준입니다,2022.11.28,2022.11.28
전주 금암동 토마토,3,오래된 여인숙느낌입니다,2022.11.13,2022.11.13
전주 금암동 토마토,2,이불에 구멍나있는걸봤어요..,2022.11.07,2022.11.07
전주 금암동 토마토,5,친절하세요 ! 출장와서 하루 묵고가기 좋았습니다,2022.11.03,2022.11.03
전주 금암동 토마토,1,으흠.....감사합니다,2022.10.25,2022.10.25
전주 금암동 토마토,5,좋았습니다,2022.10.17,2022.10.17
전주 금암동 토마토,4,가격대비 좋은편이네요,2022.10.17,2022.10.17
전주 금암동 토마토,5,잘쉬다갑니당!!,2022.10.07,2022.10.07
전주 금암동 토마토,5,깔끔하고 좋아용,2022.09.24,2022.09.24
전주 금암동 토마토,5,담배냄새가 많이 났어요,2022.09.20,2022.09.20
전주 금암동 토마토,4,편하게 쉬었네요,2022.09.18,2022.09.18
전주 금암동 토마토,5,잘 이용했네요,2022.09.16,2022.09.16
전주 금암동 토마토,4,다음에 또 이용할게요,2022.09.04,2022.09.04
전주 금암동 토마토,2,"노후된 곳이라 시설 자체가 허름한 건 감안하고 갔습니다. 근데 베개 커버 안, 이불 밑, 욕조에 머리카락이 있는건 좀 불쾌했네요. 베개 커버와 이불 곳곳에 펀치로 뚫은 것 같이 구멍이 나 있던데, 그정도 구멍으로는 침구를 교체하지 않는가 봅니다. 그리고 비데 물 호스에 까맣게 때가 껴서 그런지, 변기 물이 자꾸 까매졌던 기억이 있네요.원래 단단한 침대에서 잤었던지라 웬만해선 침대를 가리지 않는데, 여기 침대는 그냥 딱딱했네요. 아파서 자다가 중간에 깼습니다.더보기",2022.09.01,2022.09.01
전주 금암동 토마토,3,한결같습니다.,2022.08.28,2022.08.28
전주 금암동 토마토,2,그냥 싼 모텔이네요,2022.08.26,2022.08.26
전주 금암동 토마토,3,무난하게 쉬다 갑니다,2022.08.08,2022.08.08
전주 금암동 토마토,5,선풍기 고장 난거 빼곤 좋았어요,2022.08.07,2022.08.07
전주 금암동 토마토,5,너무좋었어용,2022.08.06,2022.08.06
전주 금암동 토마토,4,방이 넓고 깔끔해요,2022.08.03,2022.08.03
전주 금암동 토마토,2,가격대비 괜찮았습니다.,2022.07.26,2022.07.26
전주 금암동 토마토,5,출장중 잘자고 갑니다,2022.07.22,2022.07.22
전주 금암동 토마토,1,아이고...,2022.07.17,2022.07.17
전주 금암동 토마토,4,잘 쉬다갑니다,2022.07.12,2022.07.12
전주 금암동 토마토,4,잘 쉬다갑니다,2022.07.12,2022.07.12
전주 금암동 토마토,4,환기가 되지 않은 상태가성비는 괜춘,2022.06.29,2022.06.29
전주 금암동 토마토,4,가성비 좋은 숙소,2022.06.29,2022.06.29
전주 금암동 토마토,5,"담배냄새가 올라오긴 했지만 방 잠금이 잘 됐고, 비품 내용물도 잘 채워져있었어요. 에어컨과 선풍기가 같이 있어서 더욱 쾌적하게 쓸 수 있었습니다!",2022.06.27,2022.06.27
전주 금암동 토마토,5,주차 공간이 넓어보이나 다닥다닥 붙혀서 대주길 바라는 사장님의 성의없는 안내로 차도 제대로 못대고숙소는 담배찌든 홀애비 냄새로 구역질이 났네요저렴한 맛에 대충 자려고 간거지만 후회되네여ㅠㅠ노후된건 어쩔 수 없지만 냄새와 청결에 좀 신경써주시면 좋을듯요!,2022.06.18,2022.06.18
전주 금암동 토마토,5,굿굿굿굿굿,2022.06.05,2022.06.05
전주 금암동 토마토,5,잘 묵고 갑니다,2022.06.04,2022.06.04
