hotel,star,review,date
전주 산정동 제이즈 호텔,6.3,제가 자주 이용하는곳입니다티비도 크고 객실도 나름 괜찮습니다각 객실마다 스타일러있지만 고장난곳 많습니다수리 안하시는듯 혼자오면 욕조 고장난곳 줍니다. 안써서 상관없지만 기분은별로 꼭 혼자왔다고하면 그런방을 주시던데..그리고 가장 문제는 수압입니다.5층까지는 괜찮은거같은데 6~7층 특히 7층은 와..수압 역대급입니다 약수터에서 약수물 나오는거  어떻게 나오는지 아시죠?  딱 그렇게 나옵니다제가 2~5층도 다이용해봤는데 거긴 잘나옵니다.이 문제는 사장님도 아실텐데 해결하실 마음이 없으신듯합니다고장나면 고치시고 문제 있는방은 손님 안받으시는게 맞지싶네요,6일 전
전주 산정동 제이즈 호텔,7.0,처음들어가면 주차장이 작아보이는데 희한하게 지금까지 한번도 주차 못한적은 없었구요~ 객실은 모던한 편이고 크기는 배정 받기 나름 입니다. 욕실은 크진 않고 혼자 샤워하기 좋은 정도? 침구는 특 A는 아니고 B+ 정도 TV큰거와 OTT 가능한거 PC 있는거 이건 A 가격도 A 전체적으로 무난하다고 보면 됩니다.,7일 전
전주 산정동 제이즈 호텔,10.0,"왠만한시설 다 갖춘 착한가격에 가성비 좋은곳이예요~~주차장도 좁지 않아서 주차하기도 편하고, 혹시 만차시 인근에 주차해도 큰 문제는 없어요..편의점도 근처에 있어 편리하구, 사장님도 친절하세요",7일 전
전주 산정동 제이즈 호텔,10.0,갑작스레 예약하고 갓는데 입실시간 보다도 빨리도착햇어요 그럼에도 불구하고 사자엄께서 친철하게 안내해주시고 좋앗습니다객실 인테리어도 맘에 들고 더욱 좋앗던건 스타일러가 잇엇고 티비도 대형화면이어서 모처럼 힐링하고 푹쉬다왓습니다 번창하세요 사장님~,9일 전
전주 산정동 제이즈 호텔,6.0,입구 문이 왜이렇게 뻑뻑하던지 열고 닫기 좀 힘드네여;;방구조는 컴퓨터 테이블이랑 침실이 분리되어 있는 구조 괜찮았고 티비도 커서 영화보기 딱 좋았습니다. 스타일러도 잘 사용했네요!!모텔이라 담배냄새는 어쩔 수 없고 방조명과 화장실 조명은 너무 어두워서 조금 불편했어요.화장실은 쾌적한 편인데 바닥에 물기가 있으면 너무 미끄러워요..위험할 것 같다는 생각이 들었어요. 그 외로 근처에 음식점들도 가까이 있고 편의점도 근처에 있어서 늦은 시간에 급히 뭐 사러 가기에도 편리해요.,12일 전
전주 산정동 제이즈 호텔,10.0,좋아요~~~~ 좋아요~~~~~ 좋아요~~~~좋아요~~~~ 좋아요~~~~~ 좋아요~~~~좋아요~~~~ 좋아요~~~~~ 좋아요~~~~좋아요~~~~ 좋아요~~~~~ 좋아요~~~~좋아요~~~~ 좋아요~~~~~ 좋아요~~~~,13일 전
전주 산정동 제이즈 호텔,10.0,가장 큰 장점은 넓은 객실에 깔끔하고 모던한 인테리어라고 생각해요 프론트에서 헤드셋 대여도 해주셨어요 친절하시고 깨끗한 침구와 고사양 게이밍 컴퓨터가 있어서 편안하게 휴식할 수 있어요,13일 전
전주 산정동 제이즈 호텔,10.0,가장 큰 장점은 넓은 객실에 깔끔하고 모던한 인테리어라고 생각해요 프론트에서 헤드셋 대여도 해주셨어요 친절하시고 깨끗한 침구와 고사양 게이밍 컴퓨터가 있어서 편안하게 휴식할 수 있어요,13일 전
전주 산정동 제이즈 호텔,10.0,아늑하니 편하고 좋아요. 텔레비전이 주변 모텔에 비해 커서 영화나 예능프로 보기에 안성맞춤이에요. 대실시간도 길어서 하루 느긋하게 쉬어가기 좋아요. 살짝 아쉬운 점이라면 바닥이 조금 미끄러습니다. 이외에는 사장님도 친절하시고 추천합니다.,13일 전
전주 산정동 제이즈 호텔,10.0,저렴하게 쉬다갑니다그냥 저렴한 오래된모텔입니다어떤걸 기대하기는 힘든거 같습니다그리고 샤워호수 한번 체크해주세요위에서 물나오는거랑 샤워호수 나오는거랑잘 고정이 안됩니다 그럼 수고하세요,13일 전
전주 산정동 제이즈 호텔,10.0,좋아요~~~ 좋아요~~~좋아요~~~ 좋아요~~~좋아요~~~ 좋아요~~~좋아요~~~ 좋아요~~~좋아요~~~ 좋아요~~~좋아요~~~ 좋아요~~~좋아요~~~ 좋아요~~~좋아요~~~ 좋아요~~~,14일 전
전주 산정동 제이즈 호텔,10.0,가장 큰 장점은 넓은 객실에 깔끔하고 모던한 인테리어라고 생각해요 프론트에서 헤드셋 대여도 해주셨어요 친절하시고 깨끗한 침구와 고사양 게이밍 컴퓨터가 있어서 편안하게 휴식할 수 있어요,14일 전
전주 산정동 제이즈 호텔,10.0,좋았어요 다시갈만함,14일 전
전주 산정동 제이즈 호텔,10.0,아늑하니 편하고 좋아요. 텔레비전이 주변 모텔에 비해 커서 영화나 예능프로 보기에 안성맞춤이에요. 대실시간도 길어서 하루 느긋하게 쉬어가기 좋아요. 살짝 아쉬운 점이라면 바닥이 조금 미끄러습니다. 이외에는 사장님도 친절하시고 추천합니다.,14일 전
전주 산정동 제이즈 호텔,10.0,전주 출장와서 이용했습니다전주 오면 자주 가는 곳입니다주차장 넓고 방도 넓고 TV도 크고용품도 잘 되어있고 부족함 없이잘 이용했습니다스타일러도 있어서 정장입는 직업이라 딱입니다,17일 전
전주 산정동 제이즈 호텔,8.0,주차장이 생각보다 넓습니다. 객실은 모던하고 그렇게 넓은 편은 아닙니다. TV는 큽니다. 70인치라고 합니다. 유튜브 넷플릭스 무난하게 볼 수 있었습니다. 에어콘 상태 괜찮습니다. 침대시트가 A급은 아닙니다만 불쾌하거나 그러진 않습니다.,18일 전
전주 산정동 제이즈 호텔,10.0,"가격대비 방도 깔끔하고 스타일러도 갖추어져있고 무엇보다 70인치 큰 티비가 있어 넷플릭스보기 완전 좋아요.침대에 편히 누워 호캉스 즐기기 최고죠!안마의자도 여독을 푸는데 도움을 많이 주죠!월풀욕조에서 반신욕으로 건강 챙기죠!주변에 도보로 이용 가능한 식당,치킨집과 술도 한 잔 할 수 있는 곳이 많아 인프라 좋죠!맛집도 꾀있죠!번화가는 아니지만 모든인프라 다 이용가능하며주변환경이 조용하니 좋습니다.또한 전주역과 한옥마을 차로 5에서 10분이면 이용가능하고 객사 둘레길도 10분 남짓이면 이용가능해 위치적으로도 아주 좋아요.그래서 항상 오게 되는 곳이랍니다.테이블도 적당해 펼쳐 놓고 술 한잔이나 야식 먹기에도 좋습니다.가격대비 컨디션도 좋아요~~~^^이른 체크인시간과 여유있는 체크아웃 시간은 여독을 풀만큼 잠도 잘 수 있어 고마웠어요~~~^^주변에 산책할 수 있는 천변이 있어 벚꽃보며 걷기도 좋았어요~~^^",18일 전
전주 산정동 제이즈 호텔,10.0,좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~ 좋아요~~~~,18일 전
전주 산정동 제이즈 호텔,8.0,"숙소가 조용하고 전체적으로 깨끗하고 객실과 세면대도 깨끗하니 좋았어요. 수건, 침구류도 깨끗해서 기분이 좋았습니다.주변에 먹자거리와 편의시설이 있어서 여행이 수월했고  재방문 의사 있습니다.",19일 전
전주 산정동 제이즈 호텔,10.0,가장 큰 장점은 넓은 객실에 깔끔하고 모던한 인테리어라고 생각해요 프론트에서 헤드셋 대여도 해주셨어요 친절하시고 깨끗한 침구와 고사양 게이밍 컴퓨터가 있어서 편안하게 휴식할 수 있어요,19일 전
전주 산정동 제이즈 호텔,10.0,왠만한시설 다 갖춰진 가성비 좋은 곳인거 같네요..깨끗하고 조용해서 기분좋게 푹 쉬다가는거 같아요..주차장도 넓어서 주차하기도 편하고 주변에 식당 및 편의점도 가까워서 아주 좋아요,19일 전
전주 산정동 제이즈 호텔,10.0,만족하는 시설에 잘 쉬고왔어요방 컨디션도 괜찮았습니다만족하는 시설에 잘 쉬고왔어요방 컨디션도 괜찮았습니다만족하는 시설에 잘 쉬고왔어요방 컨디션도 괜찮았습니다만족하는 시설에 잘 쉬고왔어요방 컨디션도 괜찮았습니다만족하는 시설에 잘 쉬고왔어요방 컨디션도 괜찮았습니다만족하는 시설에 잘 쉬고왔어요방 컨디션도 괜찮았습니다,19일 전
전주 산정동 제이즈 호텔,8.0,가성비 좋아요 진짜,20일 전
전주 산정동 제이즈 호텔,10.0,가장 큰 장점은 넓은 객실에 깔끔하고 모던한 인테리어라고 생각해요 프론트에서 헤드셋 대여도 해주셨어요 친절하시고 깨끗한 침구와 고사양 게이밍 컴퓨터가 있어서 편안하게 휴식할 수 있어요,20일 전
전주 산정동 제이즈 호텔,6.3,화장실 욕조 배수가 너무 않되요침대는 전기매트 열선이 다 느껴질 정도고 너무 딱딱하네요컴퓨터 키보드에는 이전 사용자가 남기고간 속눈썹이 그대로 있었어요,21일 전
전주 산정동 제이즈 호텔,7.0,처음들어가면 주차장이 작아보이는데 희한하게 지금까지 한번도 주차 못한적은 없었구요~ 객실은 모던한 편이고 크기는 배정 받기 나름 입니다. 욕실은 크진 않고 혼자 샤워하기 좋은 정도? 침구는 특 A는 아니고 B+ 정도 TV큰거와 OTT 가능한거 PC 있는거 이건 A 가격도 A 전체적으로 무난하다고 보면 됩니다.,21일 전
전주 산정동 제이즈 호텔,10.0,가장 큰 장점은 넓은 객실에 깔끔하고 모던한 인테리어라고 생각해요 프론트에서 헤드셋 대여도 해주셨어요 친절하시고 깨끗한 침구와 고사양 게이밍 컴퓨터가 있어서 편안하게 휴식할 수 있어요,21일 전
전주 산정동 제이즈 호텔,10.0,너무나 잘 쉬다 갑나디 번창하세요. 너무나 잘 쉬다 갑나디 번창하세요. 너무나 잘 쉬다 갑나디 번창하세요. 너무나 잘 쉬다 갑나디 번창하세요. 너무나 잘 쉬다 갑나디 번창하세요. 너무나 잘 쉬다 갑나디 번창하세요. 너무나 잘 쉬다 갑나디 번창하세요. 너무나 잘 쉬다 갑나디 번창하세요. 너무나 잘 쉬다 갑나디 번창하세요. 너무나 잘 쉬다 갑나디 번창하세요. 너무나 잘 쉬다,21일 전
전주 산정동 제이즈 호텔,6.0,냉장고가 잘 안되는듯요편히 쉬다 갑니다 그래도가성비는 참 조아요,22일 전
전주 산정동 제이즈 호텔,10.0,전체적으로 대만족.. 크고 웅장한 티비에..스타일러까지..왠만한 시설 다 갖춘 곳입니다..더구나 착한가격까지..가성비 굿이죠..주변에 편의점 식당들이 가까워서 아주 편리합니다~~~,22일 전
전주 산정동 제이즈 호텔,6.0,주차장이 생각보다 넓습니다. 객실은 모던하고 그렇게 넓은 편은 아닙니다. TV는 큽니다. 70인치라고 합니다. 유튜브 넷플릭스 무난하게 볼 수 있었습니다. 에어콘 상태 괜찮습니다. 침대시트가 A급은 아닙니다만 불쾌하거나 그러진 않습니다.,23일 전
전주 산정동 제이즈 호텔,8.0,"숙소가 조용하고 전체적으로 깨끗하고 객실과 세면대도 깨끗하니 좋았어요. 수건, 침구류도 깨끗해서 기분이 좋았습니다.주변에 먹자거리와 편의시설이 있어서 여행이 수월했고  재방문 의사 있습니다.",23일 전
전주 산정동 제이즈 호텔,6.0,좀 많이  개선이 필요해 보이네요수전도 파손됀 부분이며..pc며....한군데가 아닌 여러개가 한꺼번에  보인다는건관리가 않됀다는 뜻이겠지요그냥 잠만 자고 나오실분은 괜찮을듯하며냉장고 너무 작아요 ㅠ,23일 전
전주 산정동 제이즈 호텔,10.0,왠만한 시설 다 갖춘 착한가격 시설입니다..조용하게 편히 쉬다온거 같아요..다만 청소상태는 조금만 신경을 써주셔야 될꺼 같습니다..친절하신 사장님 덕분에 기분은 좋았던거 같아요,24일 전
전주 산정동 제이즈 호텔,8.0,잘 쉬다 갑니다..,24일 전
전주 산정동 제이즈 호텔,10.0,전주 출장와서 이용했습니다전주가면 자주 이용하게 되네요주차장이 넓어 편하구요방도 혼자쓰기에 넓은거 같아 좋숩니다스타일러 있는것도 장점이구요TV도 크고 비품도 잘되어 있어서잘 자고 갑니다~,24일 전
전주 산정동 제이즈 호텔,10.0,처음 가봤는데 티비 크고 좋아요 처음 가봤는데 티비 크고 좋아요 처음 가봤는데 티비 크고 좋아요 처음 가봤는데 티비 크고 좋아요 처음 가봤는데 티비 크고 좋아요 처음 가봤는데 티비 크고 좋아요 처음 가봤는데 티비 크고 좋아요 처음 가봤는데 티비 크고 좋아요 처음 가봤는데 티비 크고 좋아요,25일 전
전주 산정동 제이즈 호텔,10.0,좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~ 좋아요~~~,26일 전
전주 산정동 제이즈 호텔,10.0,잘쉬다갑니다.급하게 잡아서 걱정했는데 주차묹니ㅣ도 없고편히 놀고 쉬다가 갑니다.재방예정잘쉬다갑니다.급하게 잡아서 걱정했는데 주차묹니ㅣ도 없고편히 놀고 쉬다가 갑니다.재방예정,26일 전
전주 산정동 제이즈 호텔,10.0,"제이즈 너무 잘 쉬다 왔습니다.객실 사이즈도 크고 무엇보다 tv가 커서 넷플릭스나 영화같은거 볼때 너무 좋아요. 층간소음, 측간소음 별로 없이 조용합니다.가성비도 최고~~~일딴 찜",26일 전
전주 산정동 제이즈 호텔,10.0,잘 쉬고갑니다 ㅎㅎ,27일 전
전주 산정동 제이즈 호텔,8.0,"숙소가 조용하고 전체적으로 깨끗하고 객실과 세면대도 깨끗하니 좋았어요. 수건, 침구류도 깨끗해서 기분이 좋았습니다.주변에 먹자거리와 편의시설이 있어서 여행이 수월했고  재방문 의사 있습니다.",28일 전
전주 산정동 제이즈 호텔,7.0,주차장이 생각보다 넓습니다. 객실은 모던하고 그렇게 넓은 편은 아닙니다. TV는 큽니다. 70인치라고 합니다. 유튜브 넷플릭스 무난하게 볼 수 있었습니다. 에어콘 상태 괜찮습니다. 침대시트가 A급은 아닙니다만 불쾌하거나 그러진 않습니다.,1개월 전
전주 산정동 제이즈 호텔,10.0,착한가격에 친절하신 사장님까지~~안성맞춤 업소네요..왠만한시설 다 갖춰져 있고 조용해서 푹 쉬다간거 같아요..주변에 편의점도 가까워서 편리하고요..한가지 아쉬운점은 머리손질하는 드라이기쪽 전등은 신경써 주셨음 좋겠어요..어두워서 불편합니다,1개월 전
